system:index,NDVI,temperature,.geo
2235,-0.00756963761523366,29.86598120000002,"{""type"":""Point"",""coordinates"":[76.19262572408023,9.84255783774074]}"
2236,0.23729845881462097,36.683222090000015,"{""type"":""Point"",""coordinates"":[76.3234557294972,9.935331346332866]}"
2237,0.35993874073028564,34.73324167999999,"{""type"":""Point"",""coordinates"":[76.38464884309742,9.924918682894104]}"
2238,0.1511252075433731,35.85264323000001,"{""type"":""Point"",""coordinates"":[76.3200403847627,10.005622107991712]}"
2239,-0.025528479367494583,30.282979640000008,"{""type"":""Point"",""coordinates"":[76.2983231055438,9.90610152250451]}"
2240,0.08939684182405472,37.85047592000001,"{""type"":""Point"",""coordinates"":[76.32119442483965,9.993008514515044]}"
2241,-0.029726773500442505,30.238545380000005,"{""type"":""Point"",""coordinates"":[76.20254265522021,10.007776721723951]}"
2242,-0.02335985191166401,30.70339610000002,"{""type"":""Point"",""coordinates"":[76.34256337632763,9.893932676984486]}"
2243,0.21761879324913025,36.67296803000002,"{""type"":""Point"",""coordinates"":[76.39844043426191,9.962742415647883]}"
2244,-0.02434050478041172,30.101824580000027,"{""type"":""Point"",""coordinates"":[76.252654645327,9.864462967949638]}"
2245,0.14278607070446014,36.32603900000004,"{""type"":""Point"",""coordinates"":[76.30653546966289,10.016018866405261]}"
2246,0.31892532110214233,35.362157360000026,"{""type"":""Point"",""coordinates"":[76.32441516126495,10.048503112097439]}"
2247,0.1697758138179779,38.29140050000001,"{""type"":""Point"",""coordinates"":[76.2510870371352,9.95534696815873]}"
2248,-0.015515662729740143,30.04542724999999,"{""type"":""Point"",""coordinates"":[76.23069014741556,9.897356915807684]}"
2249,-0.017341455444693565,29.75831357000004,"{""type"":""Point"",""coordinates"":[76.16411223756036,9.973671371224528]}"
2250,-0.011010834015905857,30.147967850000015,"{""type"":""Point"",""coordinates"":[76.2064580826104,9.906213366756178]}"
2251,-0.006806212943047285,30.026628140000014,"{""type"":""Point"",""coordinates"":[76.17498282265193,9.844597768750994]}"
2252,0.2816006541252136,35.42709974000002,"{""type"":""Point"",""coordinates"":[76.36741738539043,9.83925704443523]}"
2253,0.11804591119289398,36.93102854000006,"{""type"":""Point"",""coordinates"":[76.31107337898483,10.020746810977903]}"
2254,0.07914372533559799,39.68766167000001,"{""type"":""Point"",""coordinates"":[76.26073786170511,9.951746661661]}"
2255,0.27764445543289185,34.30086215000003,"{""type"":""Point"",""coordinates"":[76.38533550482055,9.980375641212532]}"
2256,-0.012262484058737755,29.739514460000038,"{""type"":""Point"",""coordinates"":[76.17093879479256,9.919514554263595]}"
2257,0.3229050934314728,33.314763380000045,"{""type"":""Point"",""coordinates"":[76.29915996643426,9.825558423386887]}"
2258,0.0011369154090061784,31.27420544000003,"{""type"":""Point"",""coordinates"":[76.21096503928595,10.051453204111292]}"
2259,-0.007685712538659573,29.898452390000017,"{""type"":""Point"",""coordinates"":[76.20105563341679,9.82858984896025]}"
2260,0.23010841012001038,35.14340407999998,"{""type"":""Point"",""coordinates"":[76.32695043597003,9.941654394846218]}"
2261,0.38338902592658997,34.890470600000015,"{""type"":""Point"",""coordinates"":[76.31424792232612,10.04342817870603]}"
2262,-0.011697541922330856,30.023210120000016,"{""type"":""Point"",""coordinates"":[76.19714128959048,9.897029723207798]}"
2263,0.13398374617099762,38.66396468000005,"{""type"":""Point"",""coordinates"":[76.27770776629097,9.912922047901477]}"
2264,-0.023542577400803566,30.510277970000033,"{""type"":""Point"",""coordinates"":[76.35331688679256,9.897401134279809]}"
2265,0.2618114948272705,34.242755810000034,"{""type"":""Point"",""coordinates"":[76.29428673400379,10.054338693710577]}"
2266,0.27312231063842773,32.220996980000024,"{""type"":""Point"",""coordinates"":[76.21541358017062,10.019837452209945]}"
2267,-0.007976993918418884,29.789075750000023,"{""type"":""Point"",""coordinates"":[76.18316619587752,9.84768426918346]}"
2268,0.3484243154525757,35.181002300000046,"{""type"":""Point"",""coordinates"":[76.27040576898061,10.036252377078354]}"
2269,-0.0329807884991169,29.987320909999994,"{""type"":""Point"",""coordinates"":[76.24331539220081,9.903924923981362]}"
2270,0.31824958324432373,34.731532670000036,"{""type"":""Point"",""coordinates"":[76.35519367414439,10.006205621053862]}"
2271,0.3322206139564514,35.85264323000001,"{""type"":""Point"",""coordinates"":[76.39075145483686,9.953855548324746]}"
2272,0.16015325486660004,36.54821030000005,"{""type"":""Point"",""coordinates"":[76.32009273755752,9.967106599101893]}"
2273,0.2816753387451172,34.623865040000055,"{""type"":""Point"",""coordinates"":[76.35974465869438,9.852905890308659]}"
2274,-0.019658716395497322,29.948013680000003,"{""type"":""Point"",""coordinates"":[76.16592991743278,10.006404505979944]}"
2275,0.33086898922920227,33.7796141,"{""type"":""Point"",""coordinates"":[76.33390342882078,9.82285447479137]}"
2276,0.15310369431972504,37.624886600000025,"{""type"":""Point"",""coordinates"":[76.31267564896069,9.929917033918231]}"
2277,0.32791781425476074,34.94515892000004,"{""type"":""Point"",""coordinates"":[76.39034051433525,9.910786755555444]}"
2278,0.2804049849510193,34.24959185000003,"{""type"":""Point"",""coordinates"":[76.30153701372615,9.823998835485654]}"
2279,0.27329495549201965,35.404882610000016,"{""type"":""Point"",""coordinates"":[76.29283330190563,10.049641871822509]}"
2280,-0.010741310194134712,30.279561620000038,"{""type"":""Point"",""coordinates"":[76.21763042140962,9.864707116156119]}"
2281,-0.009095997549593449,30.026628140000014,"{""type"":""Point"",""coordinates"":[76.15573108953141,9.87488974787266]}"
2282,0.09285444021224976,39.166413620000014,"{""type"":""Point"",""coordinates"":[76.28722854658182,9.973431220961857]}"
2283,0.07231023907661438,32.61236027000004,"{""type"":""Point"",""coordinates"":[76.32455816130418,9.970101649571152]}"
2284,0.3507535755634308,34.96566704,"{""type"":""Point"",""coordinates"":[76.36368670111128,9.895419007545714]}"
2285,0.32790306210517883,33.171206540000014,"{""type"":""Point"",""coordinates"":[76.33676128780453,9.936467815500386]}"
2286,0.2055194079875946,33.76252400000001,"{""type"":""Point"",""coordinates"":[76.26376974033012,9.863098044536125]}"
2287,0.19091574847698212,36.93444656,"{""type"":""Point"",""coordinates"":[76.30336374198691,10.006446637214442]}"
2288,0.33245471119880676,36.84557804000002,"{""type"":""Point"",""coordinates"":[76.29879393693852,9.809593410013985]}"
2289,0.2736784517765045,32.98834247000002,"{""type"":""Point"",""coordinates"":[76.31512651257081,9.829283246229025]}"
2290,-0.007840163074433804,29.93434160000004,"{""type"":""Point"",""coordinates"":[76.16081336811308,9.847895068545741]}"
2291,-0.007730779238045216,29.94288665000002,"{""type"":""Point"",""coordinates"":[76.19445945693171,9.863989854723338]}"
2292,-0.037723056972026825,30.183857060000037,"{""type"":""Point"",""coordinates"":[76.2027249414736,9.977588191840052]}"
2293,0.17533905804157257,37.0267331,"{""type"":""Point"",""coordinates"":[76.3405789115007,9.948492770263096]}"
2294,-0.028053127229213715,29.910415460000024,"{""type"":""Point"",""coordinates"":[76.23700690158945,9.936176548993057]}"
2295,0.22723573446273804,37.15490885,"{""type"":""Point"",""coordinates"":[76.29438323938417,9.911878940236235]}"
2296,0.3479191064834595,32.54912690000003,"{""type"":""Point"",""coordinates"":[76.36061392162375,9.934998892984567]}"
2297,0.20822803676128387,37.628304619999994,"{""type"":""Point"",""coordinates"":[76.29340027580592,9.951152323000406]}"
2298,-0.01758641190826893,29.954849720000027,"{""type"":""Point"",""coordinates"":[76.16826921971548,9.951811680840047]}"
2299,0.3457261323928833,33.14898941000001,"{""type"":""Point"",""coordinates"":[76.38407614258098,9.961045734371188]}"
2300,0.14712731540203094,36.81994288999999,"{""type"":""Point"",""coordinates"":[76.33876796008539,9.963244293003488]}"
2301,-0.02888207696378231,29.89503437000002,"{""type"":""Point"",""coordinates"":[76.23027296429444,9.940275311083196]}"
2302,-0.0069892085157334805,30.72390422000001,"{""type"":""Point"",""coordinates"":[76.31878986061662,9.852635249900308]}"
2303,0.24172371625900269,34.76742188000003,"{""type"":""Point"",""coordinates"":[76.35512503235338,10.020370187676907]}"
2304,-0.007730615790933371,29.88136229,"{""type"":""Point"",""coordinates"":[76.17634312130541,9.83469912625514]}"
2305,-0.010630502365529537,29.775403670000003,"{""type"":""Point"",""coordinates"":[76.15549132259771,9.941576113265961]}"
2306,0.3362644612789154,32.95928930000002,"{""type"":""Point"",""coordinates"":[76.34383029686875,9.968696924636616]}"
2307,0.20837056636810303,42.36568034000004,"{""type"":""Point"",""coordinates"":[76.2713390781295,9.952027717001478]}"
2308,-0.038088276982307434,30.28981568000006,"{""type"":""Point"",""coordinates"":[76.26649477688602,9.892292493156072]}"
2309,0.006041589193046093,32.20732490000003,"{""type"":""Point"",""coordinates"":[76.23747407448663,10.025603445612619]}"
2310,-0.009899660013616085,29.54639633000002,"{""type"":""Point"",""coordinates"":[76.14196829294906,9.972300082350833]}"
2311,0.24391880631446838,34.34016938000002,"{""type"":""Point"",""coordinates"":[76.32776615799897,9.909168964988375]}"
2312,-0.011835671029984951,30.25734449000001,"{""type"":""Point"",""coordinates"":[76.22736911132802,9.891515403621332]}"
2313,-0.03299899771809578,30.27614360000001,"{""type"":""Point"",""coordinates"":[76.22955553250767,9.949989212276604]}"
2314,-0.007846749387681484,30.11549666000002,"{""type"":""Point"",""coordinates"":[76.19322988817413,9.841170235921055]}"
2315,0.24586142599582672,35.30746904,"{""type"":""Point"",""coordinates"":[76.34389675972609,9.96228101328756]}"
2316,-0.02272297814488411,29.934341599999982,"{""type"":""Point"",""coordinates"":[76.18428136714564,9.944981032600825]}"
2317,-0.007840755395591259,29.64039188000004,"{""type"":""Point"",""coordinates"":[76.13766363530846,9.926853304955442]}"
2318,0.1517467200756073,36.35338316000002,"{""type"":""Point"",""coordinates"":[76.34320509353547,9.958990246024683]}"
2319,0.3028288781642914,33.99153134000005,"{""type"":""Point"",""coordinates"":[76.35554917488192,9.966261078132177]}"
2320,0.16754259169101715,38.619530420000046,"{""type"":""Point"",""coordinates"":[76.31266673017461,10.05562367833701]}"
2321,0.18700236082077026,31.161410779999983,"{""type"":""Point"",""coordinates"":[76.3296655343099,9.91851468679996]}"
2322,-0.02211269736289978,30.93240344000003,"{""type"":""Point"",""coordinates"":[76.23221112751396,10.05200676940839]}"
2323,0.43375229835510254,32.34746372000001,"{""type"":""Point"",""coordinates"":[76.34243735581092,9.935391144390376]}"
2324,7.048491970635951E-4,30.53762212999999,"{""type"":""Point"",""coordinates"":[76.35332951562354,9.908375307406198]}"
2325,0.2911030948162079,35.24594467999998,"{""type"":""Point"",""coordinates"":[76.40114021183997,9.934873171812534]}"
2326,-0.009009169414639473,30.019792100000018,"{""type"":""Point"",""coordinates"":[76.20963781144707,9.870306862872038]}"
2327,0.14200197160243988,38.60414933000001,"{""type"":""Point"",""coordinates"":[76.37453641585904,9.972657422543437]}"
2328,-0.030893538147211075,30.799100659999993,"{""type"":""Point"",""coordinates"":[76.24185969222381,10.041543675403295]}"
2329,0.22074346244335175,35.97398294000004,"{""type"":""Point"",""coordinates"":[76.39297446010667,9.931294084591249]}"
2330,-0.0322180837392807,30.289815680000032,"{""type"":""Point"",""coordinates"":[76.34247846060549,9.877294957754634]}"
2331,0.12234833091497421,39.952558220000014,"{""type"":""Point"",""coordinates"":[76.26627255879339,9.933065240746547]}"
2332,0.3068479001522064,36.23546147000002,"{""type"":""Point"",""coordinates"":[76.25949570682421,9.927719203369412]}"
2333,-0.03625522181391716,30.306905780000022,"{""type"":""Point"",""coordinates"":[76.21967667988997,9.959794913900973]}"
2334,-0.006985020358115435,29.763440599999996,"{""type"":""Point"",""coordinates"":[76.1765972145845,9.852311436251803]}"
2335,-0.017354512587189674,29.647227919999978,"{""type"":""Point"",""coordinates"":[76.16162535765486,9.987975943412094]}"
2336,-0.010622244328260422,29.717297330000008,"{""type"":""Point"",""coordinates"":[76.13642490379951,9.94357083086329]}"
2337,-0.012025285512208939,29.59253960000001,"{""type"":""Point"",""coordinates"":[76.13797407084624,9.963123633014485]}"
2338,-0.009319460950791836,30.153094880000026,"{""type"":""Point"",""coordinates"":[76.19918664191596,9.877024166600998]}"
2339,0.1872057169675827,32.398734020000006,"{""type"":""Point"",""coordinates"":[76.34029411672027,9.980181049967637]}"
2340,-0.015450917184352875,29.920669520000047,"{""type"":""Point"",""coordinates"":[76.19423094445861,9.919129562885889]}"
2341,0.14979323744773865,36.78405368000003,"{""type"":""Point"",""coordinates"":[76.28059967561639,10.01496888507717]}"
2342,0.21136672794818878,36.049179380000055,"{""type"":""Point"",""coordinates"":[76.30956904966611,9.84612336415914]}"
2343,0.2505123019218445,34.02571154,"{""type"":""Point"",""coordinates"":[76.29686195297433,9.83938264411403]}"
2344,0.14035460352897644,36.89001230000002,"{""type"":""Point"",""coordinates"":[76.3562059787675,9.93527316228503]}"
2345,0.3719303011894226,32.67388463000003,"{""type"":""Point"",""coordinates"":[76.3338590771037,9.991526608228012]}"
2346,0.2623269855976105,34.545250580000015,"{""type"":""Point"",""coordinates"":[76.21347448126033,10.038378251183811]}"
2347,-0.007371511310338974,30.047136260000002,"{""type"":""Point"",""coordinates"":[76.20853014933725,9.84605810040613]}"
2348,-0.00842299871146679,29.941177640000035,"{""type"":""Point"",""coordinates"":[76.19522045484287,9.842072939990361]}"
2349,-0.008386041969060898,29.889907340000008,"{""type"":""Point"",""coordinates"":[76.19139950637718,9.8827185987747]}"
2350,0.22179573774337769,35.792827880000004,"{""type"":""Point"",""coordinates"":[76.36476315390371,9.945479854016009]}"
2351,-0.04405279457569122,30.245381420000058,"{""type"":""Point"",""coordinates"":[76.20906112596496,10.024679736859781]}"
2352,0.1752626895904541,37.56336224000006,"{""type"":""Point"",""coordinates"":[76.32816413910136,9.932764949560458]}"
2353,0.18197183310985565,35.22885458000002,"{""type"":""Point"",""coordinates"":[76.26842174126797,9.843567668250195]}"
2354,0.20411892235279083,36.816524869999995,"{""type"":""Point"",""coordinates"":[76.3314352427587,10.037299051551537]}"
2355,-0.03719773516058922,30.334249940000007,"{""type"":""Point"",""coordinates"":[76.20857740022132,9.992303803759494]}"
2356,-0.0148707190528512,29.924087540000016,"{""type"":""Point"",""coordinates"":[76.16210438908917,10.010347917566202]}"
2357,0.19791372120380402,35.48007905,"{""type"":""Point"",""coordinates"":[76.30415350812042,10.047404213762182]}"
2358,-0.0070161051116883755,29.99928398,"{""type"":""Point"",""coordinates"":[76.18352576025988,9.84098596638097]}"
2359,-0.030995028093457222,30.040300220000006,"{""type"":""Point"",""coordinates"":[76.21740198339498,9.94204963131011]}"
2360,-0.034831684082746506,30.125750720000042,"{""type"":""Point"",""coordinates"":[76.24629622868687,9.924041501949523]}"
2361,0.1628539264202118,36.869504180000035,"{""type"":""Point"",""coordinates"":[76.30630211440076,9.999554271564069]}"
2362,-0.01788283698260784,30.096697550000016,"{""type"":""Point"",""coordinates"":[76.23519860742375,9.894016416912212]}"
2363,0.21813221275806427,35.215182500000026,"{""type"":""Point"",""coordinates"":[76.29839479860664,10.059951233357655]}"
2364,-0.007411666214466095,30.928985420000004,"{""type"":""Point"",""coordinates"":[76.28443135394195,9.926940356909538]}"
2365,-0.008990112692117691,29.635264850000027,"{""type"":""Point"",""coordinates"":[76.13192456172862,9.935514367064265]}"
2366,-0.0365651436150074,30.166766960000018,"{""type"":""Point"",""coordinates"":[76.21305922468684,9.978005492742113]}"
2367,0.3120856285095215,33.249821,"{""type"":""Point"",""coordinates"":[76.28086027867732,10.038370707969442]}"
2368,0.11857257783412933,31.58866327999999,"{""type"":""Point"",""coordinates"":[76.34058669127856,9.922225115831733]}"
2369,0.18834833800792694,35.49204212000001,"{""type"":""Point"",""coordinates"":[76.33241244200035,9.930785278822478]}"
2370,-0.0182760339230299,30.086443490000022,"{""type"":""Point"",""coordinates"":[76.22257459519288,9.921815631088785]}"
2371,-0.01475565042346716,29.896743380000004,"{""type"":""Point"",""coordinates"":[76.20454311109182,9.917139595589173]}"
2372,-0.010007246397435665,30.25734449000001,"{""type"":""Point"",""coordinates"":[76.23080481655073,9.856413899743488]}"
2373,0.2634320557117462,35.184420320000015,"{""type"":""Point"",""coordinates"":[76.35927143506203,9.913770486414318]}"
2374,-0.006889817304909229,29.966812790000006,"{""type"":""Point"",""coordinates"":[76.1866212693259,9.850219879930124]}"
2375,-0.014311866834759712,30.846952939999994,"{""type"":""Point"",""coordinates"":[76.24359477201536,9.99435992547768]}"
2376,0.016991784796118736,31.607462390000023,"{""type"":""Point"",""coordinates"":[76.29204771270284,9.799904918880081]}"
2377,-0.026001492515206337,29.74464149000002,"{""type"":""Point"",""coordinates"":[76.18448497103807,9.98303231861804]}"
2378,-0.029215412214398384,30.735867290000044,"{""type"":""Point"",""coordinates"":[76.27733509830477,9.884807521643802]}"
2379,-0.02852259762585163,30.51711401,"{""type"":""Point"",""coordinates"":[76.23976107871536,10.05367740543861]}"
2380,-0.007503690663725138,29.859145159999997,"{""type"":""Point"",""coordinates"":[76.20269938379315,9.81734036298631]}"
2381,0.1781618744134903,39.01260272000002,"{""type"":""Point"",""coordinates"":[76.29741237524527,9.938348681798146]}"
2382,0.29503634572029114,35.42026370000002,"{""type"":""Point"",""coordinates"":[76.32028533346609,9.942188326647786]}"
2383,-0.022930458188056946,31.20071801000003,"{""type"":""Point"",""coordinates"":[76.35183277365421,9.868304540725267]}"
2384,-0.007911189459264278,29.847182090000018,"{""type"":""Point"",""coordinates"":[76.17624930535283,9.878281275839326]}"
2385,0.28780415654182434,34.54012355000003,"{""type"":""Point"",""coordinates"":[76.37920719783165,9.955510440192832]}"
2386,-0.01711008884012699,29.927505559999986,"{""type"":""Point"",""coordinates"":[76.26169152821572,9.808858269340062]}"
2387,0.2777935862541199,34.34016938000002,"{""type"":""Point"",""coordinates"":[76.31303204977696,9.889977773964857]}"
2388,0.2923137843608856,36.54137426,"{""type"":""Point"",""coordinates"":[76.30184393757067,9.99077695178985]}"
2389,-0.008511307649314404,30.17189399,"{""type"":""Point"",""coordinates"":[76.22579748653365,9.846865017016727]}"
2390,-0.028359608724713326,29.742932480000036,"{""type"":""Point"",""coordinates"":[76.18152790649529,9.968062848944742]}"
2391,-0.05506768450140953,30.27614360000001,"{""type"":""Point"",""coordinates"":[76.27313804511425,9.849585619179866]}"
2392,-0.013414865359663963,29.90870645000001,"{""type"":""Point"",""coordinates"":[76.16307694824654,9.942400477060945]}"
2393,-0.02774321660399437,29.76514961000001,"{""type"":""Point"",""coordinates"":[76.23812720116472,9.923301003697212]}"
2394,-0.038362059742212296,30.35817608000002,"{""type"":""Point"",""coordinates"":[76.21247224395334,10.009548797960587]}"
2395,0.27672138810157776,34.81185614,"{""type"":""Point"",""coordinates"":[76.37897007889232,9.944023442284474]}"
2396,-0.016546953469514847,29.944595660000033,"{""type"":""Point"",""coordinates"":[76.25965896093832,9.819252325600083]}"
2397,0.27538225054740906,35.46811597999999,"{""type"":""Point"",""coordinates"":[76.39449485432779,9.89638957486462]}"
2398,-0.016259945929050446,30.165057950000033,"{""type"":""Point"",""coordinates"":[76.23079773228757,9.886831266394825]}"
2399,-0.019435152411460876,29.847182090000018,"{""type"":""Point"",""coordinates"":[76.17562938337485,10.020170491455024]}"
2400,0.331733375787735,34.55892266000001,"{""type"":""Point"",""coordinates"":[76.36059392842576,9.978107494714415]}"
2401,-0.018320566043257713,29.978775860000013,"{""type"":""Point"",""coordinates"":[76.17564878150947,10.02368189018221]}"
2402,0.2648515999317169,33.99836737999999,"{""type"":""Point"",""coordinates"":[76.3904809340968,9.87548887847149]}"
2403,0.13797339797019958,38.71181696000002,"{""type"":""Point"",""coordinates"":[76.34594963036488,10.000378523487367]}"
2404,7.178783416748047E-4,30.872588090000022,"{""type"":""Point"",""coordinates"":[76.23604794657757,10.038790926544232]}"
2405,0.1694294512271881,38.87588191999998,"{""type"":""Point"",""coordinates"":[76.38244086300456,9.965078219090575]}"
2406,0.08702794462442398,38.76650528000005,"{""type"":""Point"",""coordinates"":[76.3124452895292,10.004936391125495]}"
2407,-0.024848155677318573,31.27762346000003,"{""type"":""Point"",""coordinates"":[76.28592100244914,9.953432329457675]}"
2408,-0.009365510195493698,29.698498220000033,"{""type"":""Point"",""coordinates"":[76.13260766701057,9.918802006229848]}"
2409,0.17225226759910583,38.83999271000005,"{""type"":""Point"",""coordinates"":[76.29937202441285,9.963802925420504]}"
2410,-0.03117072582244873,30.216328250000032,"{""type"":""Point"",""coordinates"":[76.34499610962725,9.883366010821488]}"
2411,0.28660568594932556,33.76423301000003,"{""type"":""Point"",""coordinates"":[76.39515333948233,9.927300869056166]}"
2412,0.3053223788738251,34.00178540000002,"{""type"":""Point"",""coordinates"":[76.3204713967475,9.841966581278504]}"
2413,-0.011837735772132874,30.05568131000001,"{""type"":""Point"",""coordinates"":[76.1964978059255,9.892557272040042]}"
2414,-0.02662477269768715,30.15822191000001,"{""type"":""Point"",""coordinates"":[76.26548896223501,9.976876488187594]}"
2415,0.10444162040948868,37.54114511,"{""type"":""Point"",""coordinates"":[76.37477436014952,9.97539378810257]}"
2416,0.31391748785972595,34.83578227999999,"{""type"":""Point"",""coordinates"":[76.3601117699133,9.939072649728944]}"
2417,-0.02800130844116211,29.906997439999998,"{""type"":""Point"",""coordinates"":[76.19651351310628,10.006890548157287]}"
2418,-0.015370186418294907,29.813001890000038,"{""type"":""Point"",""coordinates"":[76.2557007955995,9.812784122757234]}"
2419,0.22901003062725067,35.25619874000006,"{""type"":""Point"",""coordinates"":[76.26609611692115,10.05821827638183]}"
2420,-0.028795156627893448,30.12916874000001,"{""type"":""Point"",""coordinates"":[76.24446282574812,9.897907160219432]}"
2421,-0.03132742643356323,30.78030154999999,"{""type"":""Point"",""coordinates"":[76.35833135552485,9.871552125831835]}"
2422,0.13001923263072968,38.35463387000004,"{""type"":""Point"",""coordinates"":[76.31255206369356,10.004166533626124]}"
2423,-0.010686001740396023,29.789075750000023,"{""type"":""Point"",""coordinates"":[76.1438265825293,9.947019074535493]}"
2424,-0.028245875611901283,29.93775962000001,"{""type"":""Point"",""coordinates"":[76.23649510828443,9.937276343053206]}"
2425,0.10282247513532639,39.47403542000001,"{""type"":""Point"",""coordinates"":[76.30852283087073,9.842669503291612]}"
2426,-0.020245416089892387,29.99586596000003,"{""type"":""Point"",""coordinates"":[76.1779076561794,10.027973764812595]}"
2427,0.38310706615448,33.64118429000001,"{""type"":""Point"",""coordinates"":[76.34359145023357,9.933663749142193]}"
2428,0.11012718081474304,37.274539550000014,"{""type"":""Point"",""coordinates"":[76.38050887000014,9.966033316416157]}"
2429,-0.01274156104773283,30.51369599000003,"{""type"":""Point"",""coordinates"":[76.24126615779943,9.994865931199694]}"
2430,-0.020885435864329338,29.91725150000002,"{""type"":""Point"",""coordinates"":[76.17264890309828,10.01432208174789]}"
2431,0.24819514155387878,33.171206540000014,"{""type"":""Point"",""coordinates"":[76.25224236728421,10.023251754687982]}"
2432,0.2625274956226349,34.955412980000006,"{""type"":""Point"",""coordinates"":[76.28804788989052,10.052612959243342]}"
2433,-0.03224193677306175,30.85891601000003,"{""type"":""Point"",""coordinates"":[76.24727572112862,10.043623500183562]}"
2434,0.25782257318496704,35.9500568,"{""type"":""Point"",""coordinates"":[76.31220991563258,9.975878306234256]}"
2435,0.15825505554676056,38.25722030000003,"{""type"":""Point"",""coordinates"":[76.30805216794077,9.982114032670726]}"
2436,0.01636335253715515,31.192172959999994,"{""type"":""Point"",""coordinates"":[76.29540995556002,9.857606511143846]}"
2437,0.2986370623111725,35.38950152000001,"{""type"":""Point"",""coordinates"":[76.32595339161577,10.000017820745033]}"
2438,-0.032856546342372894,30.079607450000026,"{""type"":""Point"",""coordinates"":[76.1991718304124,10.032122920599129]}"
2439,0.1874081790447235,35.63388995,"{""type"":""Point"",""coordinates"":[76.29769480108119,10.003706631261476]}"
2440,0.3316684067249298,33.00714158000005,"{""type"":""Point"",""coordinates"":[76.29110226928101,9.812095835201093]}"
2441,-0.008397274650633335,29.683117130000028,"{""type"":""Point"",""coordinates"":[76.16038684201641,9.930573616078348]}"
2442,-0.04131113365292549,30.399192319999997,"{""type"":""Point"",""coordinates"":[76.20357753096596,9.970800067835652]}"
2443,0.1629405915737152,41.476995140000014,"{""type"":""Point"",""coordinates"":[76.36872892049645,9.982605865041204]}"
2444,-0.03122534416615963,30.727322240000007,"{""type"":""Point"",""coordinates"":[76.36009743320274,9.865507510597862]}"
2445,-0.025684501975774765,30.083025470000024,"{""type"":""Point"",""coordinates"":[76.23789080589029,9.908449386384074]}"
2446,0.15995614230632782,37.016479040000036,"{""type"":""Point"",""coordinates"":[76.29280008786161,9.978287300204293]}"
2447,0.1315876841545105,37.13098271000004,"{""type"":""Point"",""coordinates"":[76.31463060429145,10.039478168458293]}"
2448,-0.023950539529323578,30.787137590000015,"{""type"":""Point"",""coordinates"":[76.29705009160465,9.908376472203333]}"
2449,-0.01305545587092638,29.777112680000016,"{""type"":""Point"",""coordinates"":[76.17924584096241,9.907114061838916]}"
2450,0.11088600754737854,39.99699248000002,"{""type"":""Point"",""coordinates"":[76.31397869804893,9.984085719955802]}"
2451,0.2251044064760208,38.28456446000001,"{""type"":""Point"",""coordinates"":[76.28381162725994,9.945852418805785]}"
2452,-0.019404690712690353,30.139422800000034,"{""type"":""Point"",""coordinates"":[76.23619333365198,9.902018913496054]}"
2453,-0.014133887365460396,29.643809900000008,"{""type"":""Point"",""coordinates"":[76.15630933580505,9.980230186076748]}"
2454,0.31754735112190247,34.99642921999998,"{""type"":""Point"",""coordinates"":[76.29857014526799,9.815936186967965]}"
2455,0.2673654556274414,33.266911100000016,"{""type"":""Point"",""coordinates"":[76.21662160285068,10.031550113564034]}"
2456,0.26627251505851746,36.21666235999999,"{""type"":""Point"",""coordinates"":[76.37507259642321,9.915101255865181]}"
2457,0.14058132469654083,33.784741130000015,"{""type"":""Point"",""coordinates"":[76.32110410162336,9.809379466049815]}"
2458,-0.010235907509922981,29.63697386000004,"{""type"":""Point"",""coordinates"":[76.14569441167052,9.94486040337034]}"
2459,-0.01400063093751669,29.93434160000004,"{""type"":""Point"",""coordinates"":[76.18739859449047,9.906601289828162]}"
2460,0.09514772891998291,40.95574709000002,"{""type"":""Point"",""coordinates"":[76.31064485513672,10.047324117427163]}"
2461,0.10295339673757553,38.20595,"{""type"":""Point"",""coordinates"":[76.36152448433587,10.009489757255013]}"
2462,-0.023583609610795975,30.82815383000002,"{""type"":""Point"",""coordinates"":[76.33474429618595,9.88219547952785]}"
2463,-0.013604693114757538,30.300069740000026,"{""type"":""Point"",""coordinates"":[76.23882281833508,9.862924532466602]}"
2464,0.18059462308883667,33.080629009999996,"{""type"":""Point"",""coordinates"":[76.25714244829449,9.991938360624628]}"
2465,0.2449963539838791,35.885114420000036,"{""type"":""Point"",""coordinates"":[76.3744128647849,9.915195585327394]}"
2466,0.2856396436691284,33.67023746000001,"{""type"":""Point"",""coordinates"":[76.3126536761889,9.872295008667754]}"
2467,-0.00544535368680954,31.708293980000008,"{""type"":""Point"",""coordinates"":[76.33484727805634,9.89310604333944]}"
2468,-0.011902464553713799,30.16334894000002,"{""type"":""Point"",""coordinates"":[76.20924482758755,9.891555206422906]}"
2469,-0.014617444016039371,30.255635480000024,"{""type"":""Point"",""coordinates"":[76.24451169924532,9.859514586581417]}"
2470,-0.03907173126935959,30.617945599999985,"{""type"":""Point"",""coordinates"":[76.26461462212683,9.8877105970072]}"
2471,0.189424067735672,32.37138986000002,"{""type"":""Point"",""coordinates"":[76.26271527997653,10.02965973352627]}"
2472,-0.007914958521723747,29.896743380000032,"{""type"":""Point"",""coordinates"":[76.17801255955847,9.8452540518782]}"
2473,-0.026679737493395805,30.175312010000027,"{""type"":""Point"",""coordinates"":[76.26911041701162,9.804747178419204]}"
